playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8482221,2024,Devon Levi,BUF,G,all,9,28838.0,24.97,33.0,452.0,17.98,34.0,62.89,48.0,254.57,258.0,8.47,0.0,138.27,100.0,99.16,136.0,23.97,265.0,57.0,30.0,7.94,7.39,9.63,12.0,12.0,9.0,100.0,0.0,0.0
8482221,2024,Devon Levi,BUF,G,5on5,9,23510.0,17.43,24.0,351.0,12.88,27.0,50.62,34.0,194.48,196.0,7.23,0.0,103.47,73.0,77.78,110.0,16.75,204.0,46.0,19.0,6.0,6.13,5.31,10.0,10.0,4.0,82.0,0.0,0.0
8482221,2024,Devon Levi,BUF,G,4on5,9,2583.0,6.72,8.0,84.0,4.56,7.0,10.68,12.0,50.77,51.0,0.16,0.0,30.92,26.0,15.52,17.0,6.4,52.0,7.0,11.0,1.63,0.76,4.33,2.0,1.0,5.0,14.0,0.0,0.0
8482221,2024,Devon Levi,BUF,G,5on4,9,2098.0,0.42,0.0,8.0,0.33,0.0,0.84,1.0,5.45,7.0,0.84,0.0,2.13,0.0,4.08,7.0,0.41,6.0,2.0,0.0,0.19,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478470,2024,Sam Montembeault,MTL,G,other,49,4402.0,15.59,7.0,156.0,6.72,19.0,15.92,11.0,85.3,68.0,1.03,2.0,47.21,44.0,23.5,31.0,12.77,58.0,30.0,24.0,2.54,3.99,9.06,1.0,5.0,1.0,44.0,0.0,0.0
8478470,2024,Sam Montembeault,MTL,G,all,49,165144.0,149.78,130.0,2873.0,100.41,154.0,350.07,252.0,1485.72,1317.0,43.24,6.0,794.94,641.0,572.14,839.0,139.8,1445.0,390.0,182.0,42.12,48.33,59.33,49.0,52.0,29.0,856.0,0.0,0.0
8478470,2024,Sam Montembeault,MTL,G,5on5,49,134097.0,105.78,95.0,2240.0,72.59,120.0,284.78,198.0,1149.46,1013.0,35.37,2.0,607.82,465.0,457.44,688.0,101.58,1144.0,299.0,124.0,33.4,37.06,35.33,40.0,39.0,16.0,673.0,0.0,0.0
8478470,2024,Sam Montembeault,MTL,G,4on5,49,14018.0,25.19,24.0,413.0,19.14,15.0,42.44,41.0,211.72,194.0,1.14,0.0,126.16,119.0,65.37,86.0,22.29,201.0,53.0,31.0,4.79,6.25,14.15,6.0,7.0,11.0,128.0,0.0,0.0
8478470,2024,Sam Montembeault,MTL,G,5on4,49,12627.0,2.5,3.0,52.0,1.5,0.0,5.0,1.0,30.64,32.0,5.55,2.0,10.24,9.0,21.74,29.0,2.48,33.0,6.0,3.0,0.95,0.75,0.79,1.0,1.0,1.0,10.0,0.0,0.0
8479973,2024,Stuart Skinner,EDM,G,other,45,3498.0,8.23,5.0,122.0,4.86,7.0,14.38,9.0,66.64,67.0,1.26,0.0,39.52,46.0,22.6,25.0,7.78,59.0,24.0,9.0,2.38,2.88,2.97,3.0,1.0,1.0,30.0,0.0,0.0
8479973,2024,Stuart Skinner,EDM,G,all,45,156096.0,119.82,125.0,2427.0,83.65,138.0,317.25,265.0,1279.45,1198.0,46.28,4.0,684.73,547.0,494.96,665.0,114.67,1308.0,296.0,140.0,37.24,36.35,46.24,53.0,45.0,27.0,683.0,0.0,0.0
8479973,2024,Stuart Skinner,EDM,G,5on5,45,132880.0,87.58,94.0,1974.0,63.95,110.0,262.56,222.0,1024.43,948.0,38.87,4.0,543.78,419.0,404.49,549.0,84.56,1055.0,246.0,96.0,30.0,30.36,27.22,45.0,36.0,13.0,577.0,0.0,0.0
8479973,2024,Stuart Skinner,EDM,G,4on5,45,10213.0,20.79,23.0,283.0,12.88,18.0,34.87,31.0,155.56,151.0,0.81,0.0,89.66,75.0,47.52,63.0,19.15,162.0,18.0,31.0,3.87,2.08,14.84,3.0,7.0,13.0,72.0,0.0,0.0
8479973,2024,Stuart Skinner,EDM,G,5on4,45,9505.0,2.96,2.0,37.0,1.35,2.0,3.78,1.0,26.27,24.0,5.0,0.0,8.4,4.0,17.61,26.0,2.91,24.0,7.0,4.0,0.81,0.94,1.21,1.0,1.0,0.0,2.0,0.0,0.0
8471734,2024,Jonathan Quick,NYR,G,other,21,1947.0,2.78,3.0,44.0,1.69,0.0,5.02,5.0,23.08,19.0,0.4,1.0,13.01,9.0,7.75,14.0,2.68,14.0,17.0,0.0,0.51,2.27,0.0,0.0,3.0,0.0,13.0,0.0,0.0
8471734,2024,Jonathan Quick,NYR,G,all,21,68859.0,57.35,60.0,1143.0,41.84,66.0,154.15,80.0,626.64,577.0,20.67,3.0,336.04,274.0,244.53,373.0,55.4,620.0,180.0,55.0,18.28,22.02,17.05,26.0,23.0,11.0,288.0,2.0,1.0
8471734,2024,Jonathan Quick,NYR,G,5on5,21,58369.0,42.22,45.0,968.0,33.52,54.0,133.59,70.0,523.45,482.0,16.91,2.0,281.07,224.0,208.76,322.0,40.85,543.0,135.0,39.0,15.76,16.2,10.26,25.0,18.0,2.0,251.0,2.0,1.0
8471734,2024,Jonathan Quick,NYR,G,4on5,21,4096.0,10.62,9.0,110.0,6.08,11.0,13.44,5.0,66.03,63.0,0.59,0.0,37.7,36.0,19.05,28.0,10.14,51.0,25.0,13.0,1.7,3.22,5.71,0.0,2.0,7.0,21.0,0.0,0.0
8471734,2024,Jonathan Quick,NYR,G,5on4,21,4447.0,0.82,1.0,16.0,0.4,1.0,1.53,0.0,10.72,10.0,2.68,0.0,3.15,3.0,7.81,9.0,0.82,10.0,3.0,1.0,0.23,0.34,0.25,1.0,0.0,0.0,2.0,0.0,0.0
8477970,2024,Vitek Vanecek,FLA,G,other,19,1619.0,4.13,5.0,48.0,2.24,7.0,6.01,3.0,26.51,27.0,0.52,0.0,13.51,11.0,8.08,9.0,3.73,20.0,9.0,6.0,0.86,1.19,2.08,2.0,1.0,2.0,13.0,0.0,0.0
8477970,2024,Vitek Vanecek,FLA,G,all,19,61979.0,56.03,63.0,1144.0,42.29,78.0,143.57,101.0,598.18,554.0,16.56,0.0,332.65,268.0,235.89,319.0,52.84,621.0,140.0,70.0,17.2,16.77,22.06,24.0,24.0,15.0,313.0,0.0,0.0
8477970,2024,Vitek Vanecek,FLA,G,5on5,19,48978.0,39.14,42.0,890.0,31.11,63.0,116.24,85.0,465.67,426.0,13.51,0.0,258.41,201.0,189.09,257.0,37.14,501.0,105.0,44.0,14.05,12.73,12.36,20.0,17.0,5.0,240.0,0.0,0.0
8477970,2024,Vitek Vanecek,FLA,G,4on5,19,6483.0,11.4,14.0,179.0,8.09,8.0,18.62,10.0,89.97,87.0,0.33,0.0,55.16,52.0,28.66,41.0,10.61,86.0,21.0,18.0,1.9,2.33,7.16,1.0,5.0,8.0,54.0,0.0,0.0
8477970,2024,Vitek Vanecek,FLA,G,5on4,19,4899.0,0.76,2.0,18.0,0.51,0.0,1.72,2.0,11.24,11.0,1.99,0.0,3.52,1.0,8.15,10.0,0.76,12.0,2.0,1.0,0.3,0.22,0.24,1.0,1.0,0.0,3.0,0.0,0.0
8482446,2024,Joel Blomqvist,PIT,G,other,15,756.0,1.96,3.0,23.0,1.3,2.0,2.66,0.0,11.94,12.0,0.13,0.0,7.36,7.0,2.15,4.0,1.55,7.0,6.0,3.0,0.22,0.73,1.0,1.0,1.0,1.0,7.0,0.0,0.0
8482446,2024,Joel Blomqvist,PIT,G,all,15,46347.0,44.33,49.0,806.0,29.07,42.0,104.76,86.0,434.56,425.0,14.3,4.0,230.29,187.0,169.19,228.0,42.26,403.0,138.0,51.0,11.24,17.34,15.75,19.0,22.0,8.0,214.0,0.0,0.0
8482446,2024,Joel Blomqvist,PIT,G,5on5,15,38973.0,31.18,38.0,635.0,22.19,34.0,87.82,75.0,349.11,340.0,11.86,4.0,183.13,142.0,138.29,185.0,29.97,339.0,104.0,31.0,9.33,13.46,8.39,16.0,20.0,2.0,161.0,0.0,0.0
8482446,2024,Joel Blomqvist,PIT,G,4on5,15,3368.0,9.67,7.0,123.0,4.59,5.0,11.68,11.0,57.85,59.0,0.35,0.0,34.05,36.0,18.18,21.0,9.22,42.0,23.0,15.0,1.25,2.56,5.87,1.0,1.0,5.0,43.0,0.0,0.0
8482446,2024,Joel Blomqvist,PIT,G,5on4,15,3250.0,1.38,0.0,21.0,0.87,1.0,2.16,0.0,13.46,12.0,1.94,0.0,4.73,1.0,9.35,17.0,1.38,13.0,4.0,2.0,0.4,0.51,0.48,0.0,0.0,0.0,2.0,0.0,0.0
8478406,2024,Mackenzie Blackwood,COL,G,other,47,3870.0,9.95,7.0,151.0,6.23,11.0,15.12,18.0,73.53,65.0,1.56,1.0,44.07,42.0,21.82,22.0,8.73,64.0,20.0,16.0,2.2,2.64,5.11,3.0,3.0,1.0,51.0,0.0,0.0
8478406,2024,Mackenzie Blackwood,COL,G,all,47,161355.0,124.43,112.0,2684.0,95.44,157.0,349.23,246.0,1414.25,1310.0,46.27,4.0,770.73,660.0,549.76,758.0,118.72,1460.0,348.0,129.0,41.38,43.64,39.41,55.0,32.0,25.0,747.0,2.0,1.0
8478406,2024,Mackenzie Blackwood,COL,G,5on5,47,132899.0,90.74,87.0,2151.0,70.64,120.0,287.1,194.0,1119.35,1030.0,37.14,2.0,604.21,506.0,445.28,625.0,87.58,1185.0,263.0,87.0,33.25,33.33,24.15,48.0,25.0,14.0,616.0,2.0,1.0
8478406,2024,Mackenzie Blackwood,COL,G,4on5,47,11566.0,20.13,15.0,323.0,16.72,22.0,41.21,32.0,183.64,176.0,1.38,0.0,110.39,107.0,57.12,76.0,18.91,176.0,54.0,22.0,4.98,6.38,8.78,3.0,3.0,9.0,71.0,0.0,0.0
8478406,2024,Mackenzie Blackwood,COL,G,5on4,47,13020.0,3.51,3.0,55.0,1.77,4.0,5.52,1.0,36.33,37.0,5.97,1.0,11.38,5.0,24.68,34.0,3.39,34.0,10.0,4.0,0.94,1.21,1.36,1.0,1.0,1.0,7.0,0.0,0.0
8483710,2024,Dennis Hildeby,TOR,G,other,6,712.0,1.16,1.0,16.0,0.58,0.0,1.82,3.0,8.23,9.0,0.25,0.0,4.64,4.0,3.5,4.0,1.15,9.0,2.0,1.0,0.36,0.29,0.5,1.0,0.0,0.0,4.0,0.0,0.0
8483710,2024,Dennis Hildeby,TOR,G,all,6,21649.0,15.65,20.0,345.0,11.63,19.0,44.39,36.0,179.51,157.0,5.93,1.0,97.15,78.0,73.77,96.0,15.03,193.0,42.0,14.0,5.46,5.49,4.7,9.0,6.0,5.0,96.0,0.0,0.0
8483710,2024,Dennis Hildeby,TOR,G,5on5,6,17794.0,12.21,16.0,280.0,9.16,18.0,38.05,25.0,148.59,122.0,4.83,1.0,79.76,66.0,60.5,80.0,11.67,160.0,34.0,11.0,4.3,4.33,3.58,8.0,5.0,3.0,75.0,0.0,0.0
8483710,2024,Dennis Hildeby,TOR,G,4on5,6,1384.0,1.78,2.0,40.0,1.54,1.0,3.49,7.0,16.23,18.0,0.08,0.0,10.55,7.0,5.07,6.0,1.71,17.0,5.0,1.0,0.66,0.72,0.4,0.0,1.0,1.0,17.0,0.0,0.0
8483710,2024,Dennis Hildeby,TOR,G,5on4,6,1759.0,0.5,1.0,9.0,0.35,0.0,1.03,1.0,6.46,8.0,0.77,0.0,2.21,1.0,4.69,6.0,0.5,7.0,1.0,1.0,0.14,0.15,0.21,0.0,0.0,1.0,0.0,0.0,0.0
8475883,2024,Frederik Andersen,CAR,G,other,14,952.0,1.11,1.0,19.0,0.86,0.0,2.3,0.0,10.8,12.0,0.34,0.0,6.7,5.0,3.65,9.0,1.1,11.0,3.0,1.0,0.42,0.48,0.2,1.0,0.0,0.0,4.0,0.0,0.0
8475883,2024,Frederik Andersen,CAR,G,all,14,50119.0,38.01,30.0,675.0,25.6,43.0,86.6,51.0,371.92,341.0,17.83,2.0,196.28,165.0,145.16,214.0,35.46,352.0,106.0,46.0,10.12,13.27,14.62,16.0,7.0,7.0,171.0,0.0,0.0
8475883,2024,Frederik Andersen,CAR,G,5on5,14,40693.0,26.1,23.0,530.0,18.57,28.0,68.68,40.0,286.46,261.0,14.65,2.0,150.49,119.0,114.72,177.0,24.82,278.0,80.0,30.0,7.75,10.07,8.29,13.0,7.0,3.0,142.0,0.0,0.0
8475883,2024,Frederik Andersen,CAR,G,4on5,14,4078.0,9.97,5.0,109.0,5.75,14.0,13.68,10.0,63.08,55.0,0.37,0.0,35.57,39.0,18.83,18.0,8.71,51.0,21.0,14.0,1.65,2.51,5.81,2.0,0.0,3.0,23.0,0.0,0.0
8475883,2024,Frederik Andersen,CAR,G,5on4,14,4396.0,0.83,1.0,17.0,0.42,1.0,1.94,1.0,11.58,13.0,2.47,0.0,3.52,2.0,7.95,10.0,0.83,12.0,2.0,1.0,0.31,0.2,0.32,0.0,0.0,1.0,2.0,0.0,0.0
8475809,2024,Scott Wedgewood,COL,G,other,18,1984.0,2.74,2.0,44.0,1.87,3.0,4.58,4.0,22.65,21.0,0.53,0.0,13.31,13.0,7.7,9.0,2.61,18.0,9.0,4.0,0.71,1.05,0.97,2.0,0.0,0.0,13.0,0.0,0.0
8475809,2024,Scott Wedgewood,COL,G,all,18,59964.0,43.17,41.0,921.0,32.72,47.0,119.8,100.0,483.7,448.0,16.17,1.0,264.34,212.0,188.68,264.0,41.57,493.0,128.0,44.0,13.74,15.68,13.75,21.0,11.0,9.0,256.0,0.0,0.0
8475809,2024,Scott Wedgewood,COL,G,5on5,18,48951.0,30.82,28.0,747.0,25.02,42.0,101.01,87.0,390.33,361.0,13.37,1.0,212.22,163.0,156.66,218.0,29.55,414.0,99.0,26.0,10.98,12.36,7.48,17.0,9.0,2.0,208.0,0.0,0.0
8475809,2024,Scott Wedgewood,COL,G,4on5,18,4578.0,8.76,11.0,117.0,5.35,1.0,12.63,8.0,61.6,55.0,0.26,0.0,35.99,34.0,18.37,29.0,8.58,52.0,19.0,12.0,1.74,2.15,4.86,2.0,2.0,7.0,34.0,0.0,0.0
8475809,2024,Scott Wedgewood,COL,G,5on4,18,4451.0,0.86,0.0,13.0,0.48,1.0,1.58,1.0,9.12,11.0,2.0,0.0,2.82,2.0,5.94,8.0,0.84,9.0,1.0,2.0,0.31,0.12,0.43,0.0,0.0,0.0,1.0,0.0,0.0
8475660,2024,Cam Talbot,DET,G,other,37,2579.0,9.21,7.0,89.0,3.77,5.0,8.94,13.0,47.59,41.0,0.99,0.0,26.95,29.0,11.5,8.0,7.93,25.0,22.0,15.0,1.02,2.56,5.63,1.0,3.0,3.0,27.0,0.0,0.0
8475660,2024,Cam Talbot,DET,G,all,37,123975.0,111.64,102.0,2137.0,75.12,122.0,273.93,230.0,1122.39,1017.0,33.66,1.0,601.05,516.0,431.31,557.0,104.27,1125.0,273.0,133.0,31.0,34.05,46.6,38.0,28.0,36.0,606.0,0.0,0.0
8475660,2024,Cam Talbot,DET,G,5on5,37,105347.0,77.22,61.0,1742.0,57.82,99.0,233.24,198.0,910.3,819.0,27.17,1.0,484.7,416.0,362.86,471.0,72.96,948.0,215.0,84.0,25.98,26.86,24.38,30.0,22.0,9.0,495.0,0.0,0.0
8475660,2024,Cam Talbot,DET,G,4on5,37,7434.0,22.92,29.0,266.0,12.2,18.0,28.53,17.0,142.48,130.0,0.57,0.0,81.44,66.0,42.46,60.0,21.11,133.0,27.0,32.0,3.42,3.34,16.16,4.0,2.0,23.0,74.0,0.0,0.0
8475660,2024,Cam Talbot,DET,G,5on4,37,8615.0,1.95,5.0,32.0,1.11,0.0,2.52,2.0,18.25,23.0,4.77,0.0,6.17,3.0,12.67,15.0,1.92,16.0,7.0,2.0,0.47,1.05,0.43,3.0,1.0,1.0,7.0,0.0,0.0
8476434,2024,John Gibson,ANA,G,other,26,2102.0,8.52,5.0,85.0,3.51,2.0,7.85,11.0,41.71,46.0,0.5,0.0,25.76,28.0,10.64,12.0,6.39,26.0,20.0,12.0,1.13,2.3,5.09,0.0,2.0,3.0,27.0,0.0,0.0
8476434,2024,John Gibson,ANA,G,all,26,84174.0,80.09,66.0,1500.0,53.48,78.0,189.82,184.0,788.59,727.0,23.37,3.0,427.39,330.0,304.6,422.0,75.37,785.0,201.0,96.0,23.3,24.53,32.25,15.0,24.0,27.0,418.0,4.0,2.0
8476434,2024,John Gibson,ANA,G,5on5,26,70388.0,55.25,45.0,1236.0,41.36,66.0,161.37,153.0,639.95,582.0,18.66,1.0,344.85,262.0,255.62,352.0,53.35,665.0,153.0,62.0,19.22,18.8,17.22,13.0,19.0,13.0,356.0,4.0,2.0
8476434,2024,John Gibson,ANA,G,4on5,26,5794.0,14.18,14.0,153.0,7.52,9.0,17.14,18.0,87.2,79.0,0.9,0.0,49.33,37.0,27.13,40.0,13.53,76.0,23.0,19.0,2.24,2.8,9.14,1.0,3.0,10.0,35.0,0.0,0.0
8476434,2024,John Gibson,ANA,G,5on4,26,5890.0,1.24,1.0,13.0,0.56,0.0,1.54,2.0,10.03,12.0,3.19,2.0,2.99,1.0,6.33,9.0,1.23,8.0,3.0,2.0,0.26,0.39,0.59,1.0,0.0,0.0,0.0,0.0,0.0
8476932,2024,Anthony Stolarz,TOR,G,other,26,2329.0,6.57,7.0,73.0,3.11,6.0,6.92,8.0,36.59,39.0,0.81,0.0,21.63,19.0,9.49,9.0,3.88,29.0,9.0,11.0,0.97,1.06,4.54,1.0,2.0,4.0,24.0,0.0,0.0
8476932,2024,Anthony Stolarz,TOR,G,all,26,90209.0,74.62,60.0,1593.0,55.06,95.0,203.9,141.0,814.3,734.0,23.1,1.0,446.48,402.0,319.19,429.0,69.21,852.0,187.0,88.0,22.55,23.81,28.26,18.0,23.0,19.0,466.0,0.0,0.0
8476932,2024,Anthony Stolarz,TOR,G,5on5,26,71531.0,48.7,34.0,1229.0,38.85,76.0,160.72,106.0,611.44,549.0,17.39,1.0,332.58,294.0,247.26,339.0,46.68,669.0,123.0,57.0,17.47,15.69,15.52,13.0,14.0,7.0,380.0,0.0,0.0
8476932,2024,Anthony Stolarz,TOR,G,4on5,26,8809.0,15.92,17.0,250.0,11.33,11.0,31.11,27.0,136.32,113.0,0.71,0.0,81.74,82.0,43.4,51.0,15.32,128.0,42.0,18.0,3.25,5.02,7.64,4.0,5.0,8.0,62.0,0.0,0.0
8476932,2024,Anthony Stolarz,TOR,G,5on4,26,7540.0,2.98,2.0,35.0,1.54,2.0,4.21,0.0,25.42,29.0,4.0,0.0,8.55,6.0,16.79,25.0,2.89,22.0,11.0,2.0,0.63,1.81,0.55,0.0,2.0,0.0,0.0,0.0,0.0
8481035,2024,Samuel Ersson,PHI,G,other,39,3129.0,8.88,6.0,101.0,3.41,9.0,8.91,5.0,46.38,39.0,0.74,0.0,24.74,25.0,13.38,16.0,7.6,26.0,22.0,13.0,1.03,2.81,5.05,2.0,3.0,1.0,40.0,0.0,0.0
8481035,2024,Samuel Ersson,PHI,G,all,39,128679.0,94.83,108.0,2175.0,69.31,109.0,257.37,168.0,1061.44,949.0,34.9,1.0,572.81,478.0,425.46,587.0,90.26,1110.0,248.0,97.0,31.2,30.87,32.76,51.0,38.0,19.0,720.0,2.0,1.0
8481035,2024,Samuel Ersson,PHI,G,5on5,39,106561.0,63.32,79.0,1737.0,51.79,74.0,211.42,142.0,831.55,736.0,28.22,1.0,451.25,364.0,338.69,480.0,61.04,910.0,180.0,54.0,25.4,22.69,15.23,45.0,28.0,6.0,593.0,2.0,1.0
8481035,2024,Samuel Ersson,PHI,G,4on5,39,9196.0,18.05,16.0,255.0,11.22,23.0,28.33,14.0,131.87,116.0,0.89,0.0,76.19,72.0,40.05,53.0,17.15,123.0,27.0,28.0,3.16,3.24,11.66,2.0,2.0,12.0,77.0,0.0,0.0
8481035,2024,Samuel Ersson,PHI,G,5on4,39,9793.0,3.27,5.0,53.0,1.8,2.0,4.99,4.0,34.15,42.0,4.47,0.0,11.61,10.0,25.06,27.0,3.17,34.0,12.0,2.0,0.97,1.48,0.82,1.0,4.0,0.0,5.0,0.0,0.0
8481033,2024,Akira Schmid,VGK,G,other,1,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8481033,2024,Akira Schmid,VGK,G,all,1,2005.0,0.75,0.0,31.0,1.36,1.0,4.1,4.0,17.92,12.0,0.63,0.0,9.74,11.0,7.51,8.0,0.74,23.0,1.0,0.0,0.61,0.14,0.0,0.0,0.0,0.0,7.0,0.0,0.0
8481033,2024,Akira Schmid,VGK,G,5on5,1,1490.0,0.61,0.0,21.0,0.67,0.0,2.67,2.0,11.83,7.0,0.55,0.0,6.21,8.0,5.48,6.0,0.61,15.0,1.0,0.0,0.47,0.14,0.0,0.0,0.0,0.0,5.0,0.0,0.0
8481033,2024,Akira Schmid,VGK,G,4on5,1,296.0,0.14,0.0,9.0,0.69,1.0,1.43,2.0,6.09,5.0,0.0,0.0,3.53,3.0,2.03,2.0,0.13,8.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8481033,2024,Akira Schmid,VGK,G,5on4,1,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473575,2024,Semyon Varlamov,NYI,G,other,10,471.0,0.78,1.0,18.0,0.87,0.0,2.0,3.0,9.89,10.0,0.08,0.0,7.17,5.0,2.84,5.0,0.7,11.0,3.0,0.0,0.47,0.31,0.0,1.0,0.0,0.0,4.0,0.0,0.0
8473575,2024,Semyon Varlamov,NYI,G,all,10,36144.0,28.34,29.0,568.0,18.7,26.0,68.66,37.0,290.18,262.0,9.89,1.0,155.52,140.0,117.33,166.0,27.06,289.0,79.0,30.0,8.48,9.92,9.94,14.0,7.0,8.0,170.0,0.0,0.0
8473575,2024,Semyon Varlamov,NYI,G,5on5,10,30592.0,21.64,19.0,484.0,14.97,25.0,59.15,31.0,240.01,212.0,8.17,0.0,128.0,120.0,98.28,135.0,20.51,245.0,61.0,24.0,6.71,7.7,7.22,12.0,3.0,4.0,154.0,0.0,0.0
8473575,2024,Semyon Varlamov,NYI,G,4on5,10,1526.0,4.21,8.0,44.0,2.04,1.0,5.17,3.0,25.68,24.0,0.23,0.0,15.17,10.0,7.66,13.0,4.13,20.0,11.0,4.0,0.69,1.25,2.27,1.0,3.0,4.0,9.0,0.0,0.0
8473575,2024,Semyon Varlamov,NYI,G,5on4,10,3555.0,0.63,0.0,10.0,0.3,0.0,0.91,0.0,6.66,8.0,1.17,0.0,2.12,2.0,4.85,7.0,0.63,7.0,2.0,0.0,0.27,0.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8475311,2024,Darcy Kuemper,LAK,G,other,38,3799.0,9.17,11.0,121.0,5.6,10.0,14.81,12.0,72.29,67.0,0.92,0.0,40.33,31.0,23.65,31.0,8.32,55.0,31.0,10.0,1.87,3.76,3.54,2.0,6.0,3.0,25.0,0.0,0.0
8475311,2024,Darcy Kuemper,LAK,G,all,38,136359.0,96.83,82.0,2144.0,75.58,105.0,272.27,208.0,1117.09,997.0,38.5,4.0,608.28,474.0,439.53,659.0,93.2,1163.0,275.0,93.0,32.38,34.63,29.82,36.0,27.0,19.0,613.0,4.0,2.0
8475311,2024,Darcy Kuemper,LAK,G,5on5,38,112236.0,65.52,55.0,1708.0,53.63,72.0,218.23,166.0,859.68,761.0,31.79,4.0,468.21,362.0,352.54,531.0,63.82,940.0,192.0,56.0,25.3,24.37,15.85,30.0,15.0,10.0,520.0,4.0,2.0
8475311,2024,Darcy Kuemper,LAK,G,4on5,38,11576.0,19.76,13.0,280.0,15.13,19.0,35.51,30.0,161.5,145.0,0.84,0.0,91.95,76.0,48.21,78.0,18.75,150.0,41.0,25.0,4.67,5.18,9.92,4.0,4.0,5.0,64.0,0.0,0.0
8475311,2024,Darcy Kuemper,LAK,G,5on4,38,8748.0,1.95,2.0,30.0,0.94,3.0,3.0,0.0,19.84,20.0,4.61,0.0,6.04,4.0,13.45,17.0,1.89,15.0,9.0,2.0,0.4,1.04,0.51,0.0,1.0,1.0,4.0,0.0,0.0
8479406,2024,Filip Gustavsson,MIN,G,other,45,3826.0,15.72,10.0,152.0,6.41,9.0,15.5,14.0,85.77,82.0,1.04,0.0,48.03,37.0,24.55,43.0,12.79,52.0,36.0,25.0,2.19,4.86,8.67,3.0,4.0,3.0,39.0,0.0,0.0
8479406,2024,Filip Gustavsson,MIN,G,all,45,159178.0,127.68,115.0,2803.0,96.88,120.0,354.81,307.0,1460.26,1331.0,42.67,7.0,817.58,584.0,574.89,891.0,120.6,1547.0,336.0,139.0,43.13,41.19,43.37,39.0,39.0,37.0,781.0,0.0,0.0
8479406,2024,Filip Gustavsson,MIN,G,5on5,45,133986.0,86.9,72.0,2253.0,72.52,91.0,290.79,251.0,1146.55,1018.0,34.76,5.0,638.56,447.0,465.74,729.0,83.96,1266.0,244.0,84.0,34.37,29.72,22.81,28.0,25.0,19.0,659.0,0.0,0.0
8479406,2024,Filip Gustavsson,MIN,G,4on5,45,10575.0,22.35,28.0,347.0,16.28,19.0,43.11,39.0,192.79,194.0,0.81,0.0,119.07,96.0,60.35,85.0,21.27,191.0,50.0,27.0,5.34,5.84,11.17,5.0,8.0,15.0,79.0,0.0,0.0
8479406,2024,Filip Gustavsson,MIN,G,5on4,45,10791.0,2.16,3.0,44.0,1.35,0.0,4.16,3.0,29.63,32.0,5.99,2.0,9.52,4.0,21.92,30.0,2.05,33.0,5.0,2.0,1.02,0.65,0.49,1.0,2.0,0.0,4.0,0.0,0.0
8482123,2024,Drew Commesso,CHI,G,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482123,2024,Drew Commesso,CHI,G,all,2,4281.0,3.84,4.0,73.0,2.66,5.0,7.99,4.0,35.68,26.0,1.04,0.0,18.59,19.0,12.73,15.0,3.55,35.0,6.0,6.0,1.28,0.89,1.67,1.0,2.0,1.0,26.0,0.0,0.0
8482123,2024,Drew Commesso,CHI,G,5on5,2,3441.0,2.79,4.0,57.0,2.0,3.0,6.56,4.0,29.28,19.0,0.94,0.0,15.55,14.0,11.2,14.0,2.7,29.0,6.0,4.0,0.93,0.89,0.96,1.0,2.0,1.0,18.0,0.0,0.0
8482123,2024,Drew Commesso,CHI,G,4on5,2,480.0,1.06,0.0,16.0,0.66,2.0,1.42,0.0,6.39,7.0,0.03,0.0,3.04,5.0,1.53,1.0,0.86,6.0,0.0,2.0,0.35,0.0,0.71,0.0,0.0,0.0,8.0,0.0,0.0
8482123,2024,Drew Commesso,CHI,G,5on4,2,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480947,2024,Kevin Lankinen,VAN,G,other,42,3665.0,7.15,10.0,109.0,4.59,5.0,12.66,6.0,59.44,53.0,0.94,1.0,35.6,32.0,18.88,28.0,6.81,57.0,15.0,9.0,2.35,1.77,3.03,6.0,1.0,3.0,28.0,0.0,0.0
